station_id,station_oldcode,station_name_th,station_name_en,latitude,longitude,station_type,sub_basin_id,sub_basin_name_th,sponsor_by,river_name,ground_level,min_bank,bank_level_msl,warning_level_msl,critical_level_msl,zero_gauge_msl,bank_level_relative_m,qmax,province_name_th,amphoe_name_th,tumbon_name_th,agency_shortname_th,agency_name_th,basin_name_th
1130,G23069-BKK018,คลองพระพิมล (ไทรน้อย),,13.97396,100.31901,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-2.04,4.05,4.05,,,,,,นนทบุรี,ไทรน้อย,ไทรน้อย,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
1135,G23069-CAN001,คลองระพีพัฒน์แยกตก,,14.20612,100.74476,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-0.641,4.56,4.56,,,,,,ปทุมธานี,คลองหลวง,คลองเจ็ด,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
5262,G23069-ATG082,ท้ายปตร.พระธรรมราชา,,14.07636,100.89392,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,,,,,,,,,ปทุมธานี,ธัญบุรี,บึงน้ำรักษ์,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
5239,G23069-ATG101,ปตร.จุฬาลงกรณ์,,13.98135,100.6057,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,,,,,,,,,ปทุมธานี,ธัญบุรี,ประชาธิปัตย์,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
5261,G23069-ATG081,เหนือปตร.พระธรรมราชา,,14.07771,100.89208,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,,,,,,,,,ปทุมธานี,ธัญบุรี,บึงน้ำรักษ์,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
201266,G07003-C.29B,วัดกร่าง,,14.11658,100.53743,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,,3,3,,,,3.0,3600.0,ปทุมธานี,สามโคก,ท้ายเกาะ,ชป.,กรมชลประทาน,ลุ่มน้ำเจ้าพระยา
1139,G23069-BKK013,คลองระพีพัฒน์แยกใต้ หนองเสือ,,14.2206,100.89168,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-0.58,3.96,3.96,,,,,,ปทุมธานี,หนองเสือ,นพรัตน์,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
1133,G23069-BKK002,คลองเปรมประชากร หลักหก,,13.96562,100.60262,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-1.372,1.292,1.292,,,,,,ปทุมธานี,เมืองปทุมธานี,หลักหก,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
3645,G07003-C.38,โรงเรียนคณะราษฎร์บำรุง,,14.01987,100.537376,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,,3.45,3.45,,,,3.450000047683716,,ปทุมธานี,เมืองปทุมธานี,บ้านกลาง,ชป.,กรมชลประทาน,ลุ่มน้ำเจ้าพระยา
1148,G23069-CPY010,คลองบางบาล,,14.42303,100.48186,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-1.178,5.841,5.841,,,,,,พระนครศรีอยุธยา,บางบาล,ไทรน้อย,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
1149,G23069-CPY009,คลองบางหลวง,,14.4158,100.44071,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-4.397,4.311,4.311,,,,,,พระนครศรีอยุธยา,บางบาล,บางหลวงโดด,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
