station_id,station_oldcode,station_name_th,station_name_en,latitude,longitude,station_type,sub_basin_id,sub_basin_name_th,sponsor_by,river_name,ground_level,min_bank,bank_level_msl,warning_level_msl,critical_level_msl,zero_gauge_msl,bank_level_relative_m,qmax,province_name_th,amphoe_name_th,tumbon_name_th,agency_shortname_th,agency_name_th,basin_name_th
4082,G07003-Y.3A,บ้านวังขอนไม้,,17.302389,99.830307,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 2,50.1,62.0,62.0,61.5,62.0,51.0,11.0,1130.0,สุโขทัย,สวรรคโลก,เมืองสวรรคโลก,ชป.,กรมชลประทาน,ลุ่มน้ำยม
1731,G23069-YOM006,สวรรคโลก,,17.2019,99.86388,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 2,46.818,58.411,58.411,,,,,,สุโขทัย,สวรรคโลก,ท่าทอง,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำยม
8040,G23069-ONE041,สะพานข้ามแม่น้ำยมสายเก่า-วัดปากน้ำ,,17.219545,99.8896,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 2,52.717,55.316,55.316,,,,,,สุโขทัย,สวรรคโลก,ปากน้ำ,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำยม
8041,G23069-ONE042,สะพานคลองแม่น้ำเก่า,,17.341522,99.85578,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 2,53.242,61.915,61.915,,,,,,สุโขทัย,สวรรคโลก,ในเมือง,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำยม
22605810,G23069-SKT003,คลองแม่รำพัน,,17.03065,99.71174,waterlevel,,,,น้ำแม่รำพัน,51.263,55.124,55.124,,,,,,สุโขทัย,เมืองสุโขทัย,เมืองเก่า,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำยม
6128,C00000030-MOU074,คลองแม่รำพัน 1,,17.050436,99.664345,waterlevel,,,บริษัท แอดวานซ์ อินโฟร์ เซอร์วิส จำกัด (มหาชน),น้ำแม่รำพัน,59.6628,62.8438,62.8438,,,,,,สุโขทัย,เมืองสุโขทัย,เมืองเก่า,พพภ,มูลนิธิอาสาเพื่อนพึ่ง (ภาฯ) ยามยาก สภากาชาดไทย,ลุ่มน้ำยม
4027,G07003-Y.4,ต.ธานี,,17.006359,99.822113,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 4,42.08,51.59,51.59,51.09,51.59,43.439998626708984,8.149999618530273,510.0,สุโขทัย,เมืองสุโขทัย,ธานี,ชป.,กรมชลประทาน,ลุ่มน้ำยม
5720,G09006-STN1501,บ้านมนต์คีรี,,16.966364,99.694937,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 4,,,,,,,,,สุโขทัย,เมืองสุโขทัย,เมืองเก่า,ทน.,กรมทรัพยากรน้ำ,ลุ่มน้ำยม
1718,G23069-YOM012,เมืองสุโขทัย,,17.02127,99.81973,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 3,42.185,51.974,51.974,,,,,,สุโขทัย,เมืองสุโขทัย,ธานี,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำยม
5430,G09006-STN1183,บ้านครกหนานทา,,18.481138,100.409021,waterlevel,,,,น้ำแม่คำมี,,,,,,,,,แพร่,ร้องกวาง,ห้วยโรง,ทน.,กรมทรัพยากรน้ำ,ลุ่มน้ำยม
